cod_est,FECHA,T_Max,T_Med,T_Min,H_R_Max,H_R_Med,H_R_Min,Radiacion,Lluvia,V_Max,V_Med,V_Min,CV1,CV2,CV3,CV4,Direccion
MA009,2017-11-26T00:00:00,18.5,11.9075,8.3,88.7,67.8695833333333,40.23,0.417009,0,21.31,4.65454166666667,0,391,93,790,165,4
MA009,2017-11-27T00:00:00,14.94,9.727875,5.71,98.5,83.9279166666667,63.67,0.3402195,0,19.47,5.32029166666667,0,405,103,880,46,3
MA009,2017-11-28T00:00:00,14.04,10.1592916666667,6.038,97.8,83.16,63.3,0.17696865,0.4,13.83,3.6595,0,808,90,475,63,3
MA009,2017-11-29T00:00:00,12.59,10.6055,6.788,100,99.1916666666667,83.5,0.06718575,73,28.65,6.68945833333333,0,120,83,865,366,4
MA009,2017-11-30T00:00:00,8.9,5.66504166666667,0.915,100,81.6904166666667,53.24,0.3147663,0.2,19.79,5.79325,0,1306,56,51,24,3
MA009,2017-12-01T00:00:00,7.302,2.56158333333333,-2.915,97.4,74.8829166666667,47.12,0.456585,0,17.92,5.01708333333333,0,571,98,330,435,4
MA009,2017-12-02T00:00:00,7.275,2.69883333333333,-1.353,72.46,54.57,36.2,0.4627785,0,24.8,10.0655416666667,0,1405,35,0,0,1
MA009,2017-12-03T00:00:00,7.948,2.15079166666667,-1.632,80,62.0758333333333,42.8,0.4502085,0,27.1,8.55125,0,1165,163,88,25,3
MA009,2017-12-04T00:00:00,10.98,2.168375,-3.187,88.6,72.9808333333333,38.6,0.443037,0,15.35,5.033,0,981,43,397,15,3
MA009,2017-12-05T00:00:00,12.17,3.42925,-1.966,96.2,78.7804166666667,42.52,0.4429887,0,13.44,5.26220833333333,0,1023,39,333,44,3
MA009,2017-12-06T00:00:00,12.91,3.85466666666667,-1.899,99.9,84.3420833333333,46.66,0.4371741,0.2,13.48,3.94983333333333,0,894,20,406,114,4
MA009,2017-12-07T00:00:00,14.8,4.80225,-1.597,99.4,77.5283333333333,31.09,0.43219065,0.4,11.04,3.29633333333333,0,693,78,455,206,4
MA009,2017-12-08T00:00:00,14.08,6.44020833333333,-0.311,94.5,59.60875,23.99,0.41395965,0,11.43,2.92075,0,723,112,292,308,4
MA009,2017-12-09T00:00:00,10.16,8.479875,5.441,99.5,87.8045833333334,49.23,0.0784242,0,14.5,3.03454166666667,0,855,150,147,275,4
MA009,2017-12-10T00:00:00,11.34,9.68166666666666,7.929,100,91.4195833333333,78.03,0.18904845,0,28.4,6.516625,0,227,47,604,553,4
MA009,2017-12-11T00:00:00,12.9,6.916125,2.895,99,86.0233333333334,61.99,0.10078485,22.8,51.86,11.959875,0,8,37,968,423,4
MA009,2017-12-12T00:00:00,8.22,4.29108333333333,1.323,100,77.4079166666667,43.79,0.41537055,0,24.45,7.7885,0,1147,28,66,193,4
MA009,2017-12-13T00:00:00,11.49,3.50833333333333,-1.563,89.9,69.3804166666667,39.49,0.42086835,0,14.99,4.43995833333333,0,1031,140,185,83,4
MA009,2017-12-14T00:00:00,10.78,5.56691666666667,-0.485,100,84.4858333333333,68.73,0.32869515,0,15.66,3.12429166666667,0,631,118,434,249,4
MA009,2017-12-15T00:00:00,10.96,9.355375,7.726,100,99.3458333333333,95.2,0.1005162,10.8,28.54,6.32529166666667,0,50,127,561,698,4
MA009,2017-12-16T00:00:00,10.6,6.54745833333333,2.163,100,75.6795833333333,44.89,0.4269792,1.4,20.89,8.11270833333333,0,1198,68,50,115,4
MA009,2017-12-17T00:00:00,9.46,3.36770833333333,-0.582,88.6,69.1541666666667,32.61,0.42324015,0,17.11,4.95970833333333,0,1002,200,130,104,4
MA009,2017-12-18T00:00:00,9.42,2.91833333333333,-1.859,94.5,75.2866666666667,48.18,0.4103544,0,13.37,4.77679166666667,0,1086,32,191,111,4
MA009,2017-12-19T00:00:00,11.46,5.83745833333333,0.334,96.8,73.3633333333333,49.35,0.35191515,0,19.58,4.92983333333333,0,566,71,694,105,3
MA009,2017-12-20T00:00:00,10.74,4.58320833333333,-0.131,90,76.1383333333333,57.19,0.3954012,0.2,12.74,3.61204166666667,0,697,80,336,322,4
MA009,2017-12-21T00:00:00,13.48,5.30066666666667,0.133,88,73.1583333333333,48.66,0.39951585,0,15.49,4.69845833333333,0,607,35,656,139,3
MA009,2017-12-22T00:00:00,13.48,5.87295833333333,0.608,97.2,79.2320833333333,51.75,0.40075815,0,10.83,2.64120833333333,0,341,64,703,328,4
MA009,2017-12-23T00:00:00,13.53,5.91054166666667,0.539,98.3,82.5729166666667,53.35,0.4024116,0,17.57,5.28479166666667,0,702,116,518,99,4
MA009,2017-12-24T00:00:00,13.24,6.29391666666667,1.378,100,84.7670833333333,56.52,0.4248921,0.2,17.78,4.91420833333333,0,833,141,411,53,3
MA009,2017-12-25T00:00:00,10.57,5.32625,1.017,100,94.46875,71.69,0.2366544,1.4,10.8,3.280125,0,560,43,522,300,4
MA009,2017-12-26T00:00:00,8.64,6.83166666666667,5.196,100,93.965,79.36,0.17315415,8,23.5,6.20608333333333,0,26,7,995,407,4
MA009,2017-12-27T00:00:00,9.72,7.79491666666667,5.155,100,94.9645833333333,78.93,0.1911993,17.6,40.54,12.4671666666667,0,65,0,484,884,4
MA009,2017-12-28T00:00:00,10.73,9.21575,6.379,100,99.725,96.8,0.04783365,15.2,26.95,9.20441666666667,0.106,13,0,452,966,4
MA009,2017-12-29T00:00:00,10.6,9.60416666666667,7.835,100,99.5416666666667,97.4,0.127089,5,19.3,5.35570833333333,0,521,58,95,755,4
MA009,2017-12-30T00:00:00,13.74,8.04225,5.425,100,96.4183333333334,76.96,0.2948328,0.4,17.71,4.510375,0,954,147,291,46,3
MA009,2017-12-31T00:00:00,10.9,7.51908333333333,3.171,100,94.7225,79.94,0.14026035,0.2,25.44,4.9075,0,293,73,563,504,4
MA009,2018-01-01T00:00:00,13.18,7.30283333333333,1.651,97.6,69.67375,32.24,0.40660635,0,18.1,5.35941666666667,0,987,62,194,186,4
MA009,2018-01-02T00:00:00,11.39,6.00791666666667,0.232,92.1,77.1708333333333,65.12,0.4082601,0,20.92,5.92033333333333,0,1194,55,94,94,4
MA009,2018-01-03T00:00:00,13.44,6.95979166666667,1.719,100,92.0691666666667,74.13,0.41337675,0,13.3,3.23995833333333,0,458,112,678,189,4
MA009,2018-01-04T00:00:00,13.07,6.68954166666667,3.363,100,98.7166666666667,85,0.34606815,0.4,13.02,3.69016666666667,0,745,110,333,248,4
MA009,2018-01-05T00:00:00,10.97,8.196,6.243,99.1,88.2475,74.34,0.15154335,0,18.95,3.78470833333333,0,270,93,923,154,3
MA009,2018-01-06T00:00:00,8.55,4.290875,-0.656,100,90.2833333333333,77.54,0.08586645,14,36.76,9.17783333333333,0,6,33,1071,328,4
MA009,2018-01-07T00:00:00,2.319,0.234458333333333,-2.677,100,94.4958333333333,81.8,0.14353725,0.6,15.95,3.93845833333333,0,33,27,1306,73,3
MA009,2018-01-08T00:00:00,5.664,2.053875,0.328,100,97.1875,81.2,0.1707162,4.6,14.15,4.47495833333333,0,735,13,559,112,3
MA009,2018-01-09T00:00:00,1.787,0.984,-0.392,100,100,100,0,0,7.479,2.4334,0,0,57,243,0,3
SE001,2017-01-01T00:00:00,16.53,7.71045833333333,2.239,97.7,82.83375,49.15,0.4102719,0.1,7.479,0.90375,0,1133,160,35,102,4
SE001,2017-01-02T00:00:00,19.31,9.8405,4.241,96.6,77.62125,43.23,0.40800525,0,8.57,0.862333333333333,0,773,451,120,91,4
SE001,2017-01-03T00:00:00,18.94,9.92445833333334,4.716,96.9,81.6404166666667,45.01,0.3027339,0,6.103,0.525041666666667,0,759,344,184,130,4
SE001,2017-01-04T00:00:00,19.82,10.3160416666667,4.241,98.3,85.1320833333333,53.05,0.374457,0,5.751,0.430291666666667,0,378,698,249,112,4
SE001,2017-01-05T00:00:00,19.21,10.5005833333333,5.123,99.8,86.9708333333333,54.46,0.4113954,0.1,7.091,0.5545,0,935,424,3,78,4
SE001,2017-01-06T00:00:00,19,10.2394583333333,4.648,98,82.2054166666667,51.25,0.42169335,0.1,7.726,1.03083333333333,0,1039,162,50,174,4
SE001,2017-01-07T00:00:00,18.63,9.03745833333333,3.223,98.8,82.62875,49.26,0.4194813,0,10.37,1.00195833333333,0,712,618,2,100,4
SE001,2017-01-08T00:00:00,17.1,8.03804166666667,2.85,98.1,82.7858333333333,46.57,0.4251624,0.1,11.89,1.01133333333333,0,1020,144,18,231,4
SE001,2017-01-09T00:00:00,19.04,7.45775,0.481,98.5,78.5933333333333,32.58,0.4393881,0.1,8.26,0.728208333333333,0,836,557,2,39,2
SE001,2017-01-10T00:00:00,15.45,7.24083333333334,1.053,98.2,85.66125,57.32,0.39269775,0.1,9.24,0.866958333333333,0,607,394,325,109,4
SE001,2017-01-11T00:00:00,20.05,10.421875,4.037,98.4,80.2016666666667,43.1,0.4224783,0,8.15,0.920333333333333,0,780,430,5,198,4
SE001,2017-01-12T00:00:00,19.44,10.0734166666667,3.868,98.4,82.06875,47.38,0.4375998,0,6.068,0.672666666666667,0,347,458,296,332,4
SE001,2017-01-13T00:00:00,17.41,10.0414583333333,3.834,99.5,75.1166666666667,47.79,0.4358757,0.1,11.85,1.30729166666667,0,498,297,172,456,4
SE001,2017-01-14T00:00:00,15.38,7.24454166666667,0.547,95,65.4729166666667,30.16,0.47486085,0,14.18,1.44354166666667,0,705,632,24,77,2
SE001,2017-01-15T00:00:00,16.43,7.17058333333333,0.589,84.9,61.6404166666667,29.34,0.4764777,0,10.2,1.091125,0,829,422,8,167,4
SE001,2017-01-16T00:00:00,17.61,7.03725,-0.394,94.7,70.0029166666667,32.21,0.473571,0,10.94,0.871416666666666,0,717,538,68,90,2
SE001,2017-01-17T00:00:00,17.99,7.84033333333333,-0.023,97.8,78.0091666666667,41.79,0.4659003,0,9.6,1.27104166666667,0,633,204,412,183,4
SE001,2017-01-18T00:00:00,10.2,5.25016666666667,-0.293,93.1,36.4625,18.78,0.5138367,0,18.24,3.14954166666667,0,1078,245,20,78,4
SE001,2017-01-19T00:00:00,14.27,5.508625,-1.717,85.4,60.9266666666667,34.1,0.2384937,0,12,1.52741666666667,0,727,336,160,211,4
SE001,2017-01-20T00:00:00,12.26,7.16316666666667,1.764,92.2,62.6879166666667,45.21,0.2966484,0,8.04,0.86975,0,563,334,210,324,4
SE001,2017-01-21T00:00:00,15.21,6.26470833333333,-0.803,97.8,78.4779166666667,45.75,0.4585791,0,7.197,0.867083333333334,0,628,355,193,259,4
SE001,2017-01-22T00:00:00,15.55,6.95241666666667,-1.243,98.2,77.10875,47.37,0.4980009,0,11.18,1.76195833333333,0,188,377,618,252,4
SE001,2017-01-23T00:00:00,15.92,6.50191666666667,-0.599,98.2,78.5041666666667,41.72,0.48765825,0,7.726,0.694458333333333,0,579,501,278,80,4
SE001,2017-01-24T00:00:00,15.88,6.300125,-1.005,98.4,79.18625,34.64,0.50292165,0.1,6.139,0.788916666666666,0,525,299,507,111,3
SE001,2017-01-25T00:00:00,15.95,6.257625,-1.31,98.9,81.0679166666667,45.02,0.4954302,0.1,8.57,1.10654166666667,0,364,468,431,147,4
SE001,2017-01-26T00:00:00,15.89,9.33604166666667,3.902,96.8,82.3566666666667,49.58,0.21821685,6.3,20.07,2.70966666666667,0,607,369,282,172,4
SE001,2017-01-27T00:00:00,9.56,8.33433333333333,7.185,98.2,96.3666666666667,93.9,0.0001266,2.2,16.79,1.24116666666667,0,104,55,151,51,3
SE001,2017-01-28T00:00:00,16.9,10.8312777777778,1.832,98.3,79.4283333333333,62.32,0.7011554,0.1,11.5,1.95088888888889,0,139,217,626,99,4
SE001,2017-01-29T00:00:00,18.53,9.75033333333333,4.512,99.3,86.6083333333333,50.24,0.475128,0,8.64,0.70275,0,803,122,27,484,4
SE001,2017-01-30T00:00:00,19.27,10.3057083333333,4.784,98.7,82.4675,46.57,0.5366295,0.1,9.14,0.992166666666667,0,439,326,411,261,4
SE001,2017-01-31T00:00:00,17.99,9.488125,2.884,99.1,88.3391666666667,58.4,0.394242,0.1,11.78,1.0815,0,604,323,253,243,4
SE001,2017-02-01T00:00:00,18.66,12.3475416666667,7.562,99.1,87.5129166666667,57.92,0.43372245,1.1,11.01,1.68575,0,165,240,745,290,4
SE001,2017-02-02T00:00:00,18.02,13.2870833333333,9.22,98.4,94.9375,83.4,0.18704865,4,21.45,4.496875,0,0,189,1223,26,3
SE001,2017-02-03T00:00:00,18.63,14.0325,10.61,100,86.895,57.9,0.35913135,0.3,16.02,3.66191666666667,0,0,67,1288,85,3
SE001,2017-02-04T00:00:00,17.32,14.7208333333333,11.97,96.9,90.7291666666667,81.7,0.2483457,3.2,19.26,5.84558333333333,0,0,73,1314,51,3
SE001,2017-02-05T00:00:00,18.63,14.4980416666667,6.886,96.5,72.61875,37.5,0.5047542,3.7,16.26,4.11404166666667,0,68,82,707,575,4
SE001,2017-02-06T00:00:00,18.19,10.4675,3.969,98.7,79.60375,49.12,0.5824605,0,9.28,1.453125,0,341,335,555,206,4
SE001,2017-02-07T00:00:00,18.7,11.43625,4.444,99.4,82.5333333333333,50.23,0.4980087,0.1,6.28,0.762541666666667,0,553,343,186,346,4
SE001,2017-02-08T00:00:00,18.02,10.2649583333333,3.257,94.1,69.7795833333333,35.13,0.6130755,0,11.92,1.47904166666667,0,892,325,35,179,4
SE001,2017-02-09T00:00:00,17.48,9.18579166666667,2.68,92.8,65.4395833333333,34.87,0.5070435,0,12.74,2.034625,0,901,197,212,126,4
SE001,2017-02-10T00:00:00,13.79,10.1651666666667,6.31,98,81.4266666666667,57.52,0.30044265,1.7,9.56,1.57454166666667,0,361,702,261,116,4
SE001,2017-02-11T00:00:00,14.5,10.7179583333333,7.727,97.2,87.2775,70.18,0.16032,4.6,12.98,1.79645833333333,0,1004,363,20,42,2
SE001,2017-02-12T00:00:00,14.81,12.8075,10.07,96.4,89.375,79.2,0.12750315,22,18.52,5.42616666666667,0,92,1034,307,1,3
SE001,2017-02-13T00:00:00,18.02,13.56375,10.1,96.3,81.8404166666667,55.2,0.57931335,4.4,18.31,4.53504166666667,0,2,153,1210,76,3
SE001,2017-02-14T00:00:00,19.31,12.5691666666667,8.47,97.7,81.86125,56.28,0.45091335,0,9.95,1.38954166666667,0,803,387,108,131,3
SE001,2017-02-15T00:00:00,21.61,13.2845833333333,7.255,92.4,67.1708333333333,39.77,0.5087445,0,14.39,2.357875,0,979,322,64,72,4
SE001,2017-02-16T00:00:00,21.11,13.505,9.25,94.1,70.4333333333333,49.32,0.48066345,0,10.37,2.06504166666667,0,1173,136,34,80,2
SE001,2017-02-17T00:00:00,20.8,12.35,6.005,99.1,80.28,50.57,0.6044175,0,8.93,0.958666666666667,0,459,476,36,464,4
SE001,2017-02-18T00:00:00,19.75,12.2955,6.514,97.7,84.5679166666667,60.06,0.58068075,0.1,11.68,1.89675,0,523,281,480,144,4
SE001,2017-02-19T00:00:00,19.1,12.9895833333333,9.25,95,78.6695833333333,56.24,0.386223,1.9,12,2.32570833333333,0,951,371,16,79,4
SE001,2017-02-20T00:00:00,16.27,12.3391666666667,7.864,91,65.9979166666667,47.56,0.29839335,0,13.76,2.85170833333333,0,1243,158,3,32,1
SE001,2017-02-21T00:00:00,21.58,15.1083333333333,10.88,88.1,60.1583333333333,40.82,0.5307168,0,16.12,3.33975,0,1005,210,146,73,4
SE001,2017-02-22T00:00:00,22.83,15.00125,8.54,94.3,66.1475,34.29,0.56344695,0,13.05,1.60033333333333,0,881,229,92,213,4
SE001,2017-02-23T00:00:00,16.64,13.7408333333333,10.47,97.7,87.3741666666667,76.02,0.23633805,7.3,10.69,1.59791666666667,0,147,269,772,246,4
SE001,2017-02-24T00:00:00,19.99,13.4016666666667,10.07,100,90.6433333333333,62.55,0.48128445,0.1,9.28,1.54375,0,261,321,721,132,3
SE001,2017-02-25T00:00:00,17.71,13.9404166666667,10.41,97.7,87.5333333333333,67.28,0.26277225,0,7.656,1.48841666666667,0,24,209,1092,112,4
SE001,2017-02-26T00:00:00,17.34,12.5683333333333,9.22,100,90.1416666666667,67.97,0.2675355,0.1,6.809,0.921791666666666,0,57,337,856,185,4
SE001,2017-02-27T00:00:00,18.63,12.32175,5.903,99.1,81.3720833333333,51.83,0.4233768,0,11.36,1.47929166666667,0,130,494,572,243,4
SE001,2017-02-28T00:00:00,16.9,12.1673333333333,6.209,98.6,76.4975,49.71,0.38273355,0,12.24,1.545,0,170,207,645,416,4
SE001,2017-03-01T00:00:00,21.24,13.926625,7.291,95.6,73.83,40.62,0.7377372,0,8.86,1.20395833333333,0,631,418,220,158,4
SE001,2017-03-02T00:00:00,22.22,13.5436666666667,5.937,98.9,76.8033333333333,34.53,0.742302,0,6.809,1.30333333333333,0,564,291,460,119,3
SE001,2017-03-03T00:00:00,13.9,10.98875,8.27,98.3,85.52,68.15,0.2645529,4.7,21.84,3.66795833333333,0,17,217,956,250,4
SE001,2017-03-04T00:00:00,18.4,12.2479166666667,8.03,98,89.1745833333333,74.23,0.2678886,20.4,28.26,4.496625,0,216,307,787,124,4
SE001,2017-03-05T00:00:00,18.66,12.4787083333333,6.921,96.8,91.3545833333333,73.57,0.34894695,0.4,9.03,1.54433333333333,0,128,281,802,222,4
SE001,2017-03-06T00:00:00,21.99,16.2783333333333,12.27,99.5,78.3241666666667,50.15,0.6518043,0,11.22,1.60816666666667,0,553,228,242,401,4
SE001,2017-03-07T00:00:00,24.39,15.9558333333333,9.22,98.1,79.5295833333333,47,0.76569465,0,9,1.16933333333333,0,790,446,26,177,4
SE001,2017-03-08T00:00:00,28.53,17.6445833333333,9.19,97.6,69.8470833333333,36.3,0.8273064,0.1,13.27,2.20191666666667,0,1014,350,16,52,2
SE001,2017-03-09T00:00:00,30.43,18.325,7.769,94,60.5554166666667,25.19,0.820824,0,10.05,1.15458333333333,0,763,418,50,202,4
SE001,2017-03-10T00:00:00,30.24,17.8795833333333,8.38,93.5,62.9720833333333,24.73,0.8278986,0,8.54,1.29670833333333,0,628,433,265,110,4
SE001,2017-03-11T00:00:00,27.38,17.2754166666667,8.58,98.3,74.2170833333333,40.48,0.73679715,0,11.82,1.76745833333333,0,454,263,438,280,4
SE001,2017-03-12T00:00:00,25.04,17.67875,9.7,91.1,56.1583333333333,28.6,0.84846975,0,20.46,3.47995833333333,0,553,134,41,694,4
SE001,2017-03-13T00:00:00,16.41,13.2291666666667,9.6,65.01,49.675,35.08,0.3554283,0,22.51,5.63816666666667,0,1004,19,8,393,4
SE001,2017-03-14T00:00:00,14.88,11.43,9.26,95.1,79.3208333333333,62.13,0.2264772,1.9,13.16,3.18941666666667,0,1171,165,37,62,4
SE001,2017-03-15T00:00:00,22.9,14.8483333333333,9.22,96.7,71.3933333333333,36.05,0.66171405,0,14.68,1.54316666666667,0,577,464,294,98,4
SE001,2017-03-16T00:00:00,22.02,14.7270833333333,8.65,86.9,64.47875,39.74,0.5215041,0.1,11.5,2.58983333333333,0,919,384,70,59,2
SE001,2017-03-17T00:00:00,21.31,14.98375,10.31,89.8,62.3883333333333,36.11,0.5353131,0.2,11.5,1.68016666666667,0,830,318,71,209,4
SE001,2017-03-18T00:00:00,26.12,16.465,8.28,84.3,55.7208333333333,26.33,0.820281,0,10.2,1.9055,0,991,283,87,71,3
SE001,2017-03-19T00:00:00,26.97,16.25225,6.921,89.8,57.2233333333333,20.14,0.89015445,0,8.96,1.22029166666667,0,635,441,219,142,3
SE001,2017-03-20T00:00:00,24.29,15.7608333333333,8.38,91.6,71.4604166666667,38.14,0.891057,0,17.68,4.016625,0,65,223,1070,75,3
SE001,2017-03-21T00:00:00,19.58,13.8062083333333,7.091,94.4,76.2875,51.09,0.603885,0,14.04,3.46279166666667,0,4,124,1097,211,4
SE001,2017-03-22T00:00:00,18.54,12.57225,5.7,89.9,67.85375,46.47,0.6911604,1.2,18.98,3.81591666666667,0,46,120,761,506,4
SE001,2017-03-23T00:00:00,16.23,9.74325,3.664,91.2,64.0941666666667,33.65,0.79056045,0,15.81,3.1085,0,14,168,798,459,4
SE001,2017-03-24T00:00:00,16.43,8.87679166666667,1.629,96.7,70.01875,39.74,0.8612343,0,12.81,2.47254166666667,0,183,385,711,156,4
SE001,2017-03-25T00:00:00,16.37,11.5941666666667,8.18,95.3,83.0745833333334,68.51,0.6087438,13.7,23.67,5.80895833333333,0,5,694,730,8,3
SE001,2017-03-26T00:00:00,19.42,12.9033333333333,9.76,94,78.7408333333333,42.53,0.58666005,7.6,23.92,4.76225,0,83,634,663,56,4
SE001,2017-03-27T00:00:00,19.78,13.61625,10.07,96,87.0641666666667,62,0.4710108,8.8,12.59,2.76470833333333,0,64,269,1032,69,3
SE001,2017-03-28T00:00:00,23.11,15.14875,9.12,99.7,79.70375,40.65,0.92141175,0.1,10.34,1.20308333333333,0,785,369,161,120,4
SE001,2017-03-29T00:00:00,26.46,16.9683333333333,7.803,97.7,64.7854166666667,24.21,0.9642315,0,10.44,1.43520833333333,0,741,313,265,116,4
SE001,2017-03-30T00:00:00,25.89,16.7429166666667,8.68,96.9,63.65375,31.91,0.8500875,0,11.18,1.252125,0,568,299,417,157,3
SE001,2017-03-31T00:00:00,24.46,16.4658333333333,9.97,97.2,75.1891666666667,45.69,0.901623,0,13.16,2.344375,0,11,232,890,300,4
SE001,2017-04-01T00:00:00,23.99,16.2754166666667,9.56,92.9,63.0408333333333,30.25,0.9989355,0,12.31,2.19554166666667,0,386,311,357,376,4
SE001,2017-04-02T00:00:00,26.16,15.8957916666667,7.26,98.1,65.3066666666667,23.28,1.027047,0,9.67,1.34320833333333,0,727,383,64,256,4
SE001,2017-04-03T00:00:00,27.55,17.7691666666667,8.41,89.6,53.185,19.85,0.996627,0,11.5,1.70975,0,928,220,129,159,4
SE001,2017-04-04T00:00:00,27.14,16.8809583333333,6.785,94.2,57.8954166666667,20.71,1.030572,0,10.8,1.39616666666667,0,763,415,133,127,4
SE001,2017-04-05T00:00:00,28.61,18.0554166666667,7.837,96,54.9808333333333,19.32,1.0192695,0,11.43,1.60345833333333,0,736,323,194,184,4
SE001,2017-04-06T00:00:00,26.67,17.9754166666667,8.72,79.32,51.6004166666667,28.09,1.0235715,0,12.24,2.05525,0,776,420,128,116,4
SE001,2017-04-07T00:00:00,26.7,18.38,10.27,82.9,48.5654166666667,22.64,1.047624,0,16.58,2.853,0,863,459,38,74,2
SE001,2017-04-08T00:00:00,27.28,18.415,11.26,77.53,47.04375,19.46,1.0654485,0,14.68,2.12179166666667,0,873,369,69,127,4
SE001,2017-04-09T00:00:00,28.74,18.7691666666667,8.38,84.8,52.13875,25.78,1.0519962,0,15.59,1.73641666666667,0,586,419,271,158,4
SE001,2017-04-10T00:00:00,29.42,20.0225,11.76,81.3,49.0670833333333,17.97,1.06368135,0,11.92,2.19629166666667,0,934,256,172,79,4
SE001,2017-04-11T00:00:00,31.53,19.8158333333333,9.57,91.6,52.72625,14.95,1.05805695,0,10.13,1.35629166666667,0,585,355,263,224,4
SE001,2017-04-12T00:00:00,32.14,20.3616666666667,10.38,89.5,53.83,16.39,1.03854555,0,8.71,1.30395833333333,0,302,283,528,322,4
SE001,2017-04-13T00:00:00,26.33,17.6133333333333,10.28,94.4,73.86875,46.83,0.9408345,0,12.77,2.25766666666667,0,128,188,937,187,4
SE001,2017-04-14T00:00:00,27.42,18.9491666666667,13.77,92.8,73.4566666666667,37.34,0.81597675,0,10.51,2.04725,0,100,292,953,91,4
SE001,2017-04-15T00:00:00,29.49,19.58625,10.88,98.3,65.1383333333333,28.81,1.0305075,0,10.55,1.78291666666667,0,186,181,797,271,4
SE001,2017-04-16T00:00:00,29.53,20.30625,12.95,91.8,61.97875,30.98,0.897705,0,9.07,1.4915,0,435,135,632,236,4
SE001,2017-04-17T00:00:00,32.34,21.3066666666667,12.71,98.7,65.0883333333333,21.71,0.99578295,0,7.056,0.99975,0,188,332,598,316,4
SE001,2017-04-18T00:00:00,34.58,23.0883333333333,12.85,93.4,55.11875,15.58,1.02994365,0,10.55,1.30325,0,638,351,192,252,4
SE001,2017-04-19T00:00:00,31.66,21.43625,12.92,86,53.35625,24.7,0.9581979,0,11.32,1.60370833333333,0,256,325,458,395,4
SE001,2017-04-20T00:00:00,28.58,20.45,14.78,65,41.5,20.4,0.9914052,0,15.81,2.59141666666667,0,767,544,68,57,2
SE001,2017-04-21T00:00:00,26.1,18.9195833333333,13.46,57.63,42.5075,27.36,0.80727105,0,16.3,2.17720833333333,0,490,657,139,154,4
SE001,2017-04-22T00:00:00,27.52,19.6370833333333,11.93,74.32,50.9120833333333,31.11,0.980025,0,13.83,2.01704166666667,0,437,480,296,212,4
SE001,2017-04-23T00:00:00,28.44,20.4825,13.36,88.3,58.2545833333333,31.5,1.007103,0,9.84,1.46275,0,384,273,540,238,4
SE001,2017-04-24T00:00:00,28.03,19.77,13.26,93,66.44375,35.99,0.88276365,0,11.18,1.76454166666667,0,129,267,779,259,4
SE001,2017-04-25T00:00:00,25.55,18.4266666666667,14.41,96.5,73.1791666666667,44.21,0.70293705,0,12.67,2.68,0,28,283,1001,124,3
SE001,2017-04-26T00:00:00,24.47,17.73,12,96.7,67.8441666666667,34.41,0.7532448,0,12.21,2.47725,0,44,218,903,269,4
SE001,2017-04-27T00:00:00,24.67,17.1858333333333,14.1,98.2,76.0195833333333,40.62,0.685119,8.2,12.63,1.665125,0,201,237,798,201,4
SE001,2017-04-28T00:00:00,16.38,15.0458333333333,13.56,99,98.0083333333333,95.5,0.1755966,38.6,7.338,0.78625,0,942,216,83,193,4
SE001,2017-04-29T00:00:00,21.72,16.58125,13.53,99.2,84.0820833333333,58.67,0.84206835,1.9,16.86,3.51133333333333,0,315,235,801,82,3
SE001,2017-04-30T00:00:00,21.31,15.5754166666667,9.66,94.8,75.7408333333333,58.16,0.6759135,0,15.38,3.270625,0,8,229,1069,130,3
SE001,2017-05-01T00:00:00,24.97,16.200875,7.193,96.4,59.2304166666667,26.31,1.19801835,0,11.61,1.05641666666667,0,737,318,45,334,4
SE001,2017-05-02T00:00:00,29.83,18.87625,8.89,95.7,62.8345833333333,27.02,1.16392905,0,14.32,0.797208333333333,0,651,423,169,191,4
SE001,2017-05-03T00:00:00,31.73,21.7108333333333,10.21,96.4,50.3975,19.23,1.1548746,0,8.64,0.964791666666667,0,376,393,386,281,4
SE001,2017-05-04T00:00:00,28.44,19.7945833333333,12.41,85,59.3095833333333,34.51,0.9707325,0,13.37,2.010375,0,377,202,510,344,4
SE001,2017-05-05T00:00:00,24.06,19.2216666666667,14.65,91.3,71.8491666666667,43.37,0.9254973,0.7,15.45,3.77516666666667,0,15,273,1021,128,3
SE001,2017-05-06T00:00:00,26.37,18.4133333333333,10.75,98.7,66.02375,28.89,1.07520405,0,8.78,0.90775,0,498,334,186,418,4
SE001,2017-05-07T00:00:00,31.77,22.0179166666667,12.54,87.3,52.3866666666667,23.97,1.1930961,0,8.15,1.10370833333333,0,458,438,333,206,4
SE001,2017-05-08T00:00:00,32.85,22.5395833333333,12.17,96.6,51.4325,17.98,1.18659585,0,9.1,1.20154166666667,0,277,293,468,393,4
SE001,2017-05-09T00:00:00,26.5,19.3966666666667,11.83,93.9,69.07875,44.4,1.11652755,0,17.85,2.88875,0,10,243,906,236,4
SE001,2017-05-10T00:00:00,21.93,18.1541666666667,15.7,96.7,86.715,71.57,0.40519695,10.1,17.25,3.01483333333333,0,27,355,971,84,3
SE001,2017-05-11T00:00:00,22.56,17.65625,14.38,98,82.8375,58.82,0.87798795,4.8,16.76,3.788,0,15,226,1066,129,3
SE001,2017-05-12T00:00:00,23.01,17.765,13.19,98.3,84.9120833333333,65.5,0.85724085,14,15.98,3.34145833333333,0,43,356,880,161,3
